WMNST 202N,"Women, Gender, and Feminisms in Africa",3
WMNST 213Y,African American Women's History,3
WMNST 225N,Sexuality and Modern Visual Culture,3
WMNST 227,Introduction to Queer Theory,3
WMNST 240Q,Artistic Patronage in Europe,3
WMNST 245,Introduction to LGBTQ Studies,3
WMNST 266Y,Sexuality and Violence in Nineteenth-Century America,3
WMNST 280,Gendering the Divine in Indian and South Asian Religions,3
WMNST 297I,Special Topics - InterDomain,3
WMNST 300,Latinx Gender and Sexuality Studies,3
WMNST 301N,"Sexualities, Gender and Power: Feminist Thought and Politics",3
WMNST 364N,Black & White Sexuality,3
WMNST 400N,Debates in Contemporary Feminism,3
,,
AEE 204N,Science Literacy and Policy in the 21st Century,3
AERSP 55,Space Science and Technology,3
AFR 105,African Biodiversity and Conservation,3
AG 180N,"Contemporary Issues in Food, Ag, Natural Resources, and Human Sciences",3
AGECO 121,Plant Stress: It's Not Easy Being Green,3
AGECO 121H,Plant Stress: It's Not Easy Being Green,3
AGECO 122,Atmospheric Environment: Growing in the Wind,3
AGECO 134N,Sustainable Agriculture Science and Policy,3
AGECO 144,Principles and Practices of Organic Agriculture,3
ANSC 100,Introduction to Animal Industries,3
ANSC 107,Introduction to Equine Science and the Equine Industry,3
ANSC 300,Integrated Animal Biology,3
ANSC 332N,Science and policy of global greenhouse gas emissions and management,3
ANSC 447,Equine Exercise Physiology,3
ANTH 21,Introductory Biological Anthropology,3
ANTH 22,Humans as Primates,3
ANTH 40Q,Biocultural Evolution,3
ANTH 100N,Anthropology of Race and Racism,3
ANTH 129N,Chocolate Worlds,3
ANTH 150N,Human Nature: The Science of Extreme Altruism and Violence,3
ANTH 150Q,Human Nature: The Science of Extreme Altruism and Violence,3
ANTH 210N,"Anthropology, Ancestry, and You",3
ANTH 215,"Skin: Evolution, Biology and Culture",3
ANTH 216N,Sex and Evolution,3
ANTH 218,"Genes, Evolution and Behavior",4
ANTH 219N,Spillover: The Anthropology of Emerging Infectious Diseases,3
ANTH 240N,Livelihoods and Ecosystems: Anthropological Approaches to Human-Environment Interaction,3
ANTH 260,Building the Human Animal,3
ANTH 375Q,Anthropology of Food Honors,3
ARCH 170N,Introduction to Sustainable Architecture,3
ART 51N,Meteorology and Visual Arts: To Know is to See,3
ART 160N,"STEAM: Connecting Art to Science, Technology, Engineering and Mathematics",3
ART 170N,Plant and Microbial Art,3
ARTH 107N,"Rocks, Minerals, and the History of Art",3
ASTRO 1,Astronomical Universe,3
ASTRO 1H,Astronomical Universe,3
ASTRO 5,The Sky and Planets,3
ASTRO 6,"Stars, Galaxies, and the Universe",3
ASTRO 7N,The Artistic Universe,3
ASTRO 10,Elementary Astronomy,2
ASTRO 11,Elementary Astronomy Laboratory,1
ASTRO 19N,Being in the Universe,3
ASTRO 120,The Big Bang Universe,3
ASTRO 130,Black Holes in the Universe,3
ASTRO 140,Life in the Universe,3
ASTRO 141N,Film and Extraterrestrial Life: Science Fact or Fiction?,3
ASTRO 291,Astronomical Methods and the Solar System,3
ASTRO 292,Astronomy of the Distant Universe,3
ASTRO 320,Observational Astronomy Laboratory,3
BIOL 11,Introductory Biology I,3
BIOL 12,Introductory Biology II,1
BIOL 110,Biology: Basic Concepts and Biodiversity,4
BIOL 110H,Honors Biology: Basic Concepts and Biodiversity,4
BIOL 110S,Biology: Basic Concepts and Biodiversity,4
BIOL 127,Introduction to Plant Biology,3
BIOL 129,Mammalian Anatomy,4
BIOL 133,Genetics and Evolution of the Human Species,3
BIOL 141,Introduction to Human Physiology,3
BIOL 144,Climate Change: Biological Impacts,3
BIOL 144Z,Climate Change: Biological Impacts - Linked,3
BIOL 155,Introduction to the Biology of Aging,3
BIOL 160N,Fitness with Exercise Physiology,3
BIOL 161,Human Anatomy and Physiology I - Lecture,3
BIOL 162,Human Anatomy and Physiology I - Laboratory,1
BIOL 163,Human Anatomy and Physiology II - Lecture,3
BIOL 164,Human Anatomy and Physiology II - Laboratory,1
BIOL 169N,What it means to be human,3
BIOL 177,Biology of Sex,3
BIOL 197E,*Special Topics Inter-Domain*,3
BIOL 220M,Honors Biology: Populations and Communities,4
BIOL 220W,Biology: Populations and Communities,4
BIOL 230M,Honors Biology: Molecules and Cells,4
BIOL 230W,Biology: Molecules and Cells,4
BIOL 240M,Honors Biology: Function and Development of Organisms,4
BIOL 240W,Biology: Function and Development of Organisms,4
BISC 1,Structure and Function of Organisms,3
BISC 2,"Genetics, Ecology, and Evolution",3
BISC 3,Environmental Science,3
BISC 4,Human Body: Form and Function,3
BMB 1,The Science of Sickness,3
BMB 1Z,The Science of Sickness - Linked,3
CHEM 1,Molecular Science,3
CHEM 3,Molecular Science With Laboratory,3
CHEM 5,Kitchen Chemistry,3
CHEM 106,Introductory and General Chemistry,5
CHEM 110,Chemical Principles I,3
CHEM 110H,Chemical Principles I - Honors,3
CHEM 111,Experimental Chemistry I,1
CHEM 112,Chemical Principles II,3
CHEM 112H,Chemical Principles II - Honors,3
CHEM 113,Experimental Chemistry II,1
CHEM 113B,Experimental Chemistry II--Bioscience,1
CHEM 130,"Introduction to General, Organic, and Biochemistry",3
CHEM 233N,Chemistry and Literature,3
CMLIT 19N,Being in the Universe,3
CMLIT 183Q,From Beast Books to Resurrecting Dinosaurs,3
COMM 151N,Film and Extraterrestrial Life: Science Fact or Fiction?,3
DANCE 370,Anatomy and Physiology for Performers,3
DANCE 370H,Anatomy for Performers,3
DANCE 370Z,Anatomy and Physiology for Performers,3
EARTH 2,The Earth System and Global Change,3
EARTH 10,Energy and Earth's Climate,1
EARTH 100,Environment Earth,3
EARTH 100H,Environment Earth: Environment and Energy,3
EARTH 101,Natural Disasters: Hollywood vs. Reality,3
EARTH 103N,Earth in the Future: Predicting Climate Change and Its Impacts Over the Next Century,3
EARTH 104N,"Climate, Energy and Our Future",3
EARTH 105N,Environments of Africa: Geology and Climate Change,3
EARTH 106,"The African Continent: Earthquakes, Tectonics and Geology",3
EARTH 107N,"Coastal Processes, Hazards and Society",3
EARTH 109,The Fundamentals of Shale Energy Development,3
EARTH 111N,Water: Science and Society,3
EARTH 150,Dinosaur Extinctions and Other Controversies,3
EARTH 155N,Scientific Controversies and Public Debate,3
EARTH 200N,Earth Systems Through a Soc & Envir Justice Lens,3
EARTH 240,Coral Reef Systems,4
EGEE 101,Energy and the Environment,3
EGEE 101A,Energy and the Environment,3
EGEE 101H,Energy and the Environment,3
EGEE 102,Energy Conservation for Environmental Protection,3
EGEE 102H,Energy Conservation for Environmental Protection,3
EGEE 110N,Environmental Health and Safety Science,3
EGEE 210,Technological Legacy of Pennsylvania Coal,3
EMSC 121,Minerals and Modern Society,3
EMSC 150,Out of the Fiery Furnace,3
EMSC 240N,Energy and Sustainability in Contemporary Culture,3
ENGL 142N,Science in Literature,3
ENGL 163N,Defining the Animal,3
ENGL 233N,Chemistry and Literature,3
ENGR 115N,"Science, Humanity and Catastrophe: Scientific Discovery in Germany",3
ENGR 120N,Design Thinking and 3D Printing in Engineering and Healthcare,3
ENGR 197E,Special Topics GN/GH,3
ENT 202N,"Insect Connections: Insects, Globalization and Sustainability",3
ENT 216N,Plagues Through the Ages,3
ENT 222N,Honey Bees and Humans,3
ENVST 100N,Visions of Nature,3
ERM 210,Environmental Factors and Their Effect on Your Food Supply,3
FDSC 223,Understanding Science Through Wine Beer and Bread,3
FOR 201,Global Change and Ecosystems,3
FRNSC 100,Introduction to Forensic Science,3
FRNSC 100Z,Introduction to Forensic Science,3
FRNSC 200,Introduction to Crime Scene Investigation,3
GAME 180N,The Art and Science of Virtual Worlds,3
GEOG 1N,Global Parks and Sustainability,3
GEOG 3N,Food and the Future Environment,3
GEOG 4,Earth and Environmental Systems Geography,3
GEOG 6N,Maps and the Geospatial Revolution,3
GEOG 10,Physical Geography: An Introduction,3
GEOG 10H,Physical Geography: An Introduction,3
GEOG 30N,Environment and Society in a Changing World,3
GEOG 107N,Immersive Technologies - Transforming Society Through Digital Innovation,3
GEOG 110,Climates of the World,3
GEOG 115,Landforms of the World,3
GEOG 210,Geographic Perspectives on Environmental Systems Science,3
GEOG 314,Biogeography and Global Ecology,3
GEOG 315,Landforms and Geomorphic Systems in the Anthropocene,3
GEOG 330N,Political Ecology,3
GEOG 332N,Science and policy of global greenhouse gas emissions and management,3
GEOSC 2,Historical Geology,3
GEOSC 10,Geology of the National Parks,3
GEOSC 20,Planet Earth,3
GEOSC 20H,Planet Earth,3
GEOSC 20L,Planet Earth,3
GEOSC 21,Earth and Life: Origin and Evolution,3
GEOSC 30,Volcanoes,3
GEOSC 40,The Sea Around Us,3
GEOSC 40H,The Sea Around Us,3
GEOSC 107N,"Rocks, Minerals, and the History of Art",3
GEOSC 109H,Earthquakes and Society,3
GEOSC 110H,The Science of Gemstones,3
GEOSC 111,Forensic Geoscience,3
GEOSC 212N,Earthquakes and Human History,3
GER 115N,"Science, Humanity and Catastrophe: Scientific Discovery in Germany",3
GER 197E,Special Topics GN/GH,3
HHD 200N,Addiction Science to Society,3
HIST 6N,History and Weather: How Weather Played an Instrumental Role in Great World Events,3
HIST 125N,History of Infectious Disease and Epidemiology,3
HIST 128N,Cultural Perspectives on Mathematics,3
HIST 129N,Chocolate Worlds,3
HIST 212N,Earthquakes and Human History,3
HORT 101,Horticultural Science,3
HORT 150N,Plants in the Human Context,3
HORT 169N,"Fundamentals of Home Landscaping: An Introduction to Design, Construction, and Maintenance",3
INART 50,The Science of Music,3
INART 50Z,The Science of Music,3
INART 197Q,Special Topics - InterDomain,3
INTAG 100N,"Everyone Eats: Hunger, Food Security & Global Agriculture",3
KINES 160N,Fitness with Exercise Physiology,3
MATSE 81,Materials in Today's World,3
MATSE 101,Energy and the Environment,3
MATSE 101A,Energy and the Environment,3
MATSE 112,Applied Materials Chemistry for Engineers,3
METEO 2,Our Changing Atmosphere: Personal and Societal Consequences,3
METEO 3,Weather Revealed: Introductory Meteorology,3
METEO 4,Weather and Risk,3
METEO 5,Severe and Unusual Weather,3
METEO 6N,History and Weather: How Weather Played an Instrumental Role in Great World Events,3
METEO 7,"An Introduction to Climate Sciences: Climate change, Variability, and Society",3
METEO 51N,Meteorology and Visual Arts: To Know is to See,3
METEO 101,Understanding Weather Forecasting,3
METEO 122,Atmospheric Environment: Growing in the Wind,3
METEO 133N,Ethics of Climate Change,3
METEO 332N,Science and policy of global greenhouse gas emissions and management,3
MICRB 106,Elementary Microbiology,3
MICRB 106H,Elementary Microbiology,3
MICRB 107,Elementary Microbiology Laboratory,1
NURS 325N,Health and Environmental Sustainability,3
PHIL 131N,BS: Identifying Bias and Falsehood,3
PHIL 133N,Ethics of Climate Change,3
PHOTO 321N,Flow Visualization: The Art and Physics of Fluid Motion,3
PHYS 1,The Science of Physics,3
PHYS 1H,The Science of Physics,3
PHYS 10,Physics Behind the Headlines,3
PHYS 150,Technical Physics I,3
PHYS 151,Technical Physics II,3
PHYS 211,General Physics: Mechanics,4
PHYS 211H,General Physics: Mechanics,4
PHYS 212,General Physics: Electricity and Magnetism,4
PHYS 212H,General Physics: Electricity and Magnetism,4
PHYS 213,General Physics: Fluids and Thermal Physics,2
PHYS 214,General Physics: Wave Motion and Quantum Physics,2
PHYS 250,Introductory Physics I,4
PHYS 250H,Introductory Physics I,4
PHYS 251,Introductory Physics II,4
PLANT 129N,Chocolate Worlds,3
PLANT 200,"Introduction to Agricultural Crop Growth, Form, and Function",3
PLANT 220,Gardening for Fun and Profit,3
PLANT 240,"Fundamentals of Cannabis: An Introduction to the Botany, Cultivation, and Harvesting of Hemp",3
PPEM 120,The Fungal Jungle: A Mycological Safari From Truffles to Slime Molds,3
PPEM 170N,Plant and Microbial Art,3
PPEM 300,Horticultural Crop Diseases,3
PSYCH 150N,Human Nature: The Science of Extreme Altruism and Violence,3
PSYCH 150Q,Human Nature: The Science of Extreme Altruism and Violence,3
PSYCH 169N,What it means to be human,3
PSYCH 217N,The Science of Human Resilience,3
PSYCH 263N,Science of Learning,3
RLST 133N,Ethics of Climate Change,3
SC 60N,Art in the Natural World,3
SC 103N,When Data Meets Design,3
SC 120N,"Plants, Places, and People",3
SC 125N,History of Infectious Disease and Epidemiology,3
SC 135N,Society and Disease Management,3
SC 142N,Science in Literature,3
SC 145N,The Visual Body,3
SC 183Q,From Beast Books to Resurrecting Dinosaurs,3
SC 197Q,Special Topics - InterDomain,3
SC 200,Science in Our World: Certainty and Controversy,3
SC 205N,BS: Identifying Bias and Falsehood,3
SC 290,Renewable Energy in Costa Rica,3
SC 475N,"Anatomy in Italy: Cadavers, Culture, and Science",3
SOILS 71,Environmental Sustainability,3
SOILS 101,Introductory Soil Science,3
STS 55,Space Science and Technology,3
STS 110N,Chemistry in World Wars I and II,3
STS 150,Out of the Fiery Furnace,3
STS 201,"Climate Change, Energy, and Biodiversity",3
SUST 150N,The Science of Sustainable Development,3
SUST 325N,Health and Environmental Sustainability,3
VBSC 211,The Immune System and Disease,3
WFS 209H,Wildlife and Fisheries Conservation,3
WFS 209N,Wildlife and Fisheries Conservation,3
,,
AGBM 106,Agribusiness Problem Solving,3
CMPSC 101,Introduction to Programming,3
CMPSC 121,Introduction to Programming Techniques,3
CMPSC 200,Programming for Engineers with MATLAB,3
CMPSC 201,Programming for Engineers with C++,3
CMPSC 203,Introduction to Spreadsheets and Databases,4
CMPSC 208,Technical Game Development,3
CRIMJ 260,Statistical Analysis for the Social Sciences,3
DA 101,Introduction to Data Analytics,3
EDPSY 101,Analysis and Interpretation of Statistical Data in Education,3
GAME 250,Technical Game Development,3
GAME 251,2D Game Programming,3
GEOSC 210,Geoscience Data Analytics,3
HDFS 200,Quantitative Skills for Human Services,3
HM 350,Hospitality Revenue and Profit Optimization,3
KINES 384,Biomechanics,3
MATH 21,College Algebra I,3
MATH 22,College Algebra II and Analytic Geometry,3
MATH 26,Plane Trigonometry,3
MATH 26H,Plane Trigonometry,3
MATH 30,Problem Solving,3
MATH 33,Mathematics for Sustainability,3
MATH 34,The Mathematics of Money,3
MATH 35,General View of Mathematics,3
MATH 36,Insights Into Mathematics,3
MATH 37,Finite Mathematics,3
MATH 38,Elementary Linear Algebra,3
MATH 40,"Algebra, Trigonometry, and Analytic Geometry",5
MATH 81,Technical Mathematics I,3
MATH 82,Technical Mathematics II,3
MATH 83,Technical Calculus,4
MATH 110,Techniques of Calculus I,4
MATH 111,Techniques of Calculus II,2
MATH 140,Calculus With Analytic Geometry I,4
MATH 140A,"Calculus, Analytic Geometry, Algebra, and Trigonometry",6
MATH 140B,Calculus and Biology I,4
MATH 140E,Calculus with Engineering Applications I,4
MATH 140G,Calculus with Earth and Mineral Sciences Applications I,4
MATH 140H,Honors Calculus with Analytic Geometry I,4
MATH 141,Calculus with Analytic Geometry II,4
MATH 141B,Calculus and Biology II,4
MATH 141E,Calculus with Engineering Applications II,4
MATH 141G,Calculus with Earth and Mineral Sciences Applications II,4
MATH 141H,Honors Calculus with Analytic Geometry II,4
MATH 200,Problem Solving in Mathematics,3
MATH 200H,Problem Solving in Mathematics,3
MATH 201,Problem Solving in Mathematics II,3
MATH 210,Calculus with Engineering Technology Applications,3
MATH 211,Intermediate Calculus and Differential Equations with Applications,3
MIS 204,Introduction to Management Information Systems,3
PHIL 12,Symbolic Logic,3
PSYCH 200,Elementary Statistics in Psychology,4
SCM 200,Introduction to Statistics for Business,4
SCM 200H,Honors Introduction to Statistics for Business,4
STAT 100,Statistical Concepts and Reasoning,3
STAT 200,Elementary Statistics,4
STAT 240,Introduction to Biometry,3
STAT 250,Introduction to Biostatistics,3
,,
AA 120N,Introduction to Art Therapy,3
AA 160N,The Virtual Transformational Leadership Development Experience,3
AAS 100N,Introduction to Asian American Studies,3
ADTED 300,Social Movements and Education: Global Perspectives,3
AED 355Q,Show Me Where it Hurts: Healthcare and Creative Inquiry,3
AEE 201,Interpersonal Skills for Tomorrow's Leaders,3
AEE 204N,Science Literacy and Policy in the 21st Century,3
AFAM S97I,Special Topics - InterDomain,3
AFAM 100N,Black Freedom Struggles,3
AFAM 101N,African American Women,3
AFAM 105N,Afro-Latin America: Race and Revolution,3
AFAM 110N,Introduction to African American Studies,3
AFAM 111N,Introduction to Anti-Black racism in the United States: The African American Experience,3
AFAM 114N,"Race, Gender and Sport",3
AFAM 136,"Race, Gender, and Employment",3
AFAM 136Y,"Race, Gender, and Employment",3
AFAM 207N,Jazz and the African American Experience,3
AFAM 303,Race and Gender in the Americas: Latin American and Caribbean Cultures,3
AFAM 364N,Black & White Sexuality,3
AFAM 435N,Black Ecologies,3
AFR 110N,Introduction to Contemporary Africa,3
AFR 202N,"Women, Gender, and Feminisms in Africa",3
AFR 205,Development and Sustainability in Africa,3
AFR 209,Poverty in Africa,3
AFR 230N,Language and Social Justice,3
AFR 234,"Environment, Climate Change and Resilience in Africa",3
AFR 435N,Black Ecologies,3
AGBM 101,Economic Principles of Agribusiness Decision Making,3
AGBM 170,Investigating the U.S. Food System: How food moves from field to table,3
AGBM 170Z,Investigating the U.S. Food System: How food moves from field to table -LINKED,3
AGECO 134N,Sustainable Agriculture Science and Policy,3
AIR 252,The Evolution of USAF Air and Space Power II,2
AIR 451,"National Security, Leadership Responsibilities, and Commissioning Preparation I",3
AMST 106N,The Mass Media and Society,3
AMST 151N,Technology and Society in American History,3
AMST 160N,Introduction to Asian American Studies,3
AMST 161N,"Chinese in America, Americans in China",3
AMST 170N,Introduction to American Folklore,3
ANSC 215,Pets in Society,3
ANSC 332N,Science and policy of global greenhouse gas emissions and management,3
ANTH 1,Understanding Humans,3
ANTH 2N,World Archaeology,3
ANTH 8,"Aztec, Inca, Maya",3
ANTH 9N,Rise of Civilization in the Old World,3
ANTH 11,North American Archaeology,3
ANTH 40Q,Biocultural Evolution,3
ANTH 45N,Cultural Diversity: A Global Perspective,3
ANTH 45Q,Cultural Diversity: A Global Perspective,3
ANTH 60N,Society and Cultures in Modern Israel,3
ANTH 83S,First-Year Seminar in Anthropology,3
ANTH 100N,Anthropology of Race and Racism,3
ANTH 120,First Farmers,3
ANTH 140,Anthropology of Alcohol,3
ANTH 146,Indigenous North America,3
ANTH 150N,Human Nature: The Science of Extreme Altruism and Violence,3
ANTH 150Q,Human Nature: The Science of Extreme Altruism and Violence,3
ANTH 176,Sex and Gender: A biosocial and comparative perspective,3
ANTH 210N,"Anthropology, Ancestry, and You",3
ANTH 216N,Sex and Evolution,3
ANTH 219N,Spillover: The Anthropology of Emerging Infectious Diseases,3
ANTH 221N,Ancient Maya: Sacred Blood & Conjured Serpent,3
ANTH 222,Archaeology of Domesticated Animals,3
ANTH 223N,European Prehistory,3
ANTH 240N,Livelihoods and Ecosystems: Anthropological Approaches to Human-Environment Interaction,3
ANTH 303,Race and Gender in the Americas: Latin American and Caribbean Cultures,3
ANTH 375Q,Anthropology of Food Honors,3
ANTH 430,Ancient Brews,3
ANTH 434N,Black Ecologies,3
APLNG 83,First-Year Seminar in Applied Linguistics: Language as Social Practice,3
APLNG 220N,Multilingual Lives: Stories of Language and Culture Learning,3
APLNG 230N,Language and Social Justice,3
APLNG 260,LANGUAGE AND TECHNOLOGY,3
APLNG 280N,Conducting International Comparative Research,3
ART 175N,Intersections Between Art and Psychology,3
ART 207N,"LGBTQ+ Identity, Culture and The Arts",3
ARTH 105N,Pictures and Power,3
ARTH 222N,Intersections between Art History and the History of Psychology,3
ARTH 222Q,Intersections between Art History and the History of Psychology,3
ASIA 101N,Sports in Asia,3
AYFCE 211N,Foundations: Civic and Community Engagement,3
AYFCE 211S,Foundations: Civic and Community Engagement,3
AYFCE 270,Consumer and Financial Skills,3
BA 100,Introduction to Business,3
BA 100S,Introduction to Business,3
BBH 150N,Safe and Sound: The Intersection of Criminal Justice and Public Health,3
BBH 201N,Health and the Media,3
BIOET 110N,"Health, Illness, and the Human Condition",3
BIOET 220N,"Ethics, Society, and Science Fiction",3
BIOET 401Q,"Science, Ethics, Policy, and Law",3
BIOL 169N,What it means to be human,3
CAMS 12N,Lands of the Bible,3
CAS 83,First-Year Seminar in Communication Arts and Sciences,3
CAS 101N,Introduction to Human Communication,3
CAS 162N,Communicating Care,3
CAS 170N,What is Information?,3
CAS 175N,Persuasion and Propaganda,3
CAS 182N,Communication and Sport,3
CAS 203,Interpersonal Communication,3
CAS 208N,Introduction to Managing Conflict and Bargaining,3
CAS 220,Persuasion,3
CAS 222N,Foundations: Civic and Community Engagement,3
CAS 232N,"Identity, Citizenship, and the Rhetoric of American Horror Film",3
CAS 250,Small Group Communication,3
CAS 252,Business and Professional Communication,3
CAS 253,Health Communication,3
CAS 271N,Intercultural Communication,3
CAS 272N,Political Communication and Technology,3
CAS 283,Communication and Information Technology I,3
CAS 303,Communication Theory,3
CAS 303H,Introduction to Communication Theory- Honors,3
CAS 304,Quantitative Methods for Communication Research,3
CAS 304H,Communication Research Methods (Honors),3
CAS 383N,Culture and Technology,3
CAS 390,Qualitative Research Methods,3
CAS 403,Interpersonal Communication Theory and Research,3
CAS 404,Conflict Resolution and Negotiation,3
CAS 452,Organizational Communication Theory and Research,3
CAS 452W,Organizational Communication Theory and Research,3
CC 200,Introduction to Corporate Communication,3
CED 102N,"Wicked Problems Like Inequality, Sustainability & Climate Change: What's the Right Thing to Do?",3
CED 109N,Gentrification in Everyday Life,3
CED 152,Community Development Concepts and Practice,3
CED 155,"Science, Technology and Public Policy",3
CED 400N,Exploring Indigenous Ways of Knowing in Great Lakes Region: Lecture,3
CI 185,Principles of Social Justice in Education,3
CI 304N,"Food, Farms & Justice: What's Education Got To Do With Them?",3
CIVCM 211N,Foundations: Civic and Community Engagement,3
CMAS 258N,Introduction to Child Maltreatment and Advocacy Studies,3
CMLIT 133N,Global Satire and Modern Politics,3
COMM 20N,Critical Media Literacy,3
COMM 100N,The Mass Media and Society,3
COMM 101N,Understanding and Enhancing Creativity,3
COMM 118,Introduction to Media Effects,3
COMM 175N,Mental Illness and the Movies,3
COMM 180,Survey of Electronic Media and Telecommunications,3
COMM 190,Gaming and Interactive Media,3
COMM 205,"Gender, Diversity and the Media",3
COMM 208N,Visual Representations of the Middle East in the US and Middle East,3
COMM 234N,Digital Cultures,3
COMM 290N,Cinema and Globalization,3
CRIM 12,Criminology,3
CRIM 12H,Honors Criminology,3
CRIM 100,Introduction to Criminal Justice,3
CRIM 201,Presumed Innocent? Social Science of Wrongful Conviction,3
CRIM 225N,Organized Crime in Film and Society,3
CRIM 297I,Special Topics - InterDomain,3
CRIMJ 12,Criminology,3
CRIMJ 12H,Honors Criminology,3
CRIMJ 13,Juvenile Delinquency,3
CRIMJ 100,Introduction to Criminal Justice,3
CRIMJ 150N,Safe and Sound: The Intersection of Criminal Justice and Public Health,3
CRIMJ 205N,Critical Race Theory in the Humanities and Social Sciences,3
CSD 240,Supporting Communication Through The Performing Arts,3
CSD 269,Deaf Culture,3
EARTH 103N,Earth in the Future: Predicting Climate Change and Its Impacts Over the Next Century,3
EARTH 104N,"Climate, Energy and Our Future",3
EARTH 105N,Environments of Africa: Geology and Climate Change,3
EARTH 107N,"Coastal Processes, Hazards and Society",3
EARTH 111N,Water: Science and Society,3
EARTH 200N,Earth Systems Through a Soc & Envir Justice Lens,3
EBF 200,Introduction to Energy and Earth Sciences Economics,3
ECON 14,Principles of Economics,3
ECON 102,Introductory Microeconomic Analysis and Policy,3
ECON 102H,Introductory Microeconomic Analysis and Policy (Honors),3
ECON 104,Introductory Macroeconomic Analysis and Policy,3
ECON 104H,Introductory Macroeconomic Analysis and Policy (Honors),3
ECON 302,Intermediate Microeconomic Analysis,3
ECON 302H,Intermediate Microeconomic Analysis (Honors),3
ECON 304,Intermediate Macroeconomic Analysis,3
ECON 304H,Intermediate Macroeconomic Analysis (Honors),3
ECON 315,Labor Economics,3
ECON 323,Public Finance,3
ECON 333,International Economics,3
ECON 342,Industrial Organization,3
ECON 472N,Russian Economic History,3
EDPSY 10,Individual Differences and Education,3
EDPSY 11,Educational Implications of Individual Differences in Childhood,3
EDPSY 14,Learning and Instruction,3
EDTHP 115,Education in American Society,3
EDTHP 115A,Competing Rights: Issues in American Education,3
EDTHP 115S,Competing Rights: Issues in American Education,3
EDTHP 200,Educational Reform and Public Policy,3
EDTHP 220,"Children, Parents and Schools",3
EDTHP 426,Economic Foundations of Education Policy,3
EDUC 205N,Critical Race Theory in the Humanities and Social Sciences,3
EDUC 466N,Foundations of Teaching English as a Second Language,3
EGEE 110N,Environmental Health and Safety Science,3
EGEE 120,Oil: International Evolution,3
EGEE 211,Social Legacy of Pennsylvania Coal,3
ENGL 162N,Communicating Care,3
ENGL 165N,Work and Literature,3
ENGL 170N,Introduction to American Folklore,3
ENGL 183N,"The Cold War in Literature, Politics, and History",3
ENGL 236N,"Inequality: Economics, Philosophy, Literature",3
ENGR 118,Impact of Culture on Engineering in China,3
ENGR 320Y,Design for Global Society,3
ENGR 467Q,Robots and Their Role in Society,3
ENT 202N,"Insect Connections: Insects, Globalization and Sustainability",3
ENT 222N,Honey Bees and Humans,3
ESC 220N,"Ethics, Society, and Science Fiction",3
GAME 140,Gaming and Interactive Media,3
GAME 140,Gaming and Interactive Media,3
GEOG 1N,Global Parks and Sustainability,3
GEOG 2N,Apocalyptic Geographies: How can we prevent the end of the world?,3
GEOG 3N,Food and the Future Environment,3
GEOG 6N,Maps and the Geospatial Revolution,3
GEOG 20,Human Geography: An Introduction,3
GEOG 20U,Human Geography: An Introduction,3
GEOG 30N,Environment and Society in a Changing World,3
GEOG 40,World Regional Geography,3
GEOG 107N,Immersive Technologies - Transforming Society Through Digital Innovation,3
GEOG 123,Geography of Developing World,3
GEOG 124,Elements of Cultural Geography,3
GEOG 124H,Elements of Cultural Geography,3
GEOG 126,Economic Geography,3
GEOG 128,Geography of International Affairs,3
GEOG 160,Mapping Our Changing World,3
GEOG 220,Perspectives on Human Geography,3
GEOG 260,Geographic Information in a Changing World: Introduction to GIScience,3
GEOG 324,"Place, Space and Culture",3
GEOG 326,Geographic Perspectives on Economic Systems,3
GEOG 330N,Political Ecology,3
GEOG 332N,Science and policy of global greenhouse gas emissions and management,3
GER 157N,The Amish,3
GER 200N,Contemporary German Culture,3
GLIS 101N,Globalization,3
GLIS 102N,Global Pathways,3
HDFS 101N,Helping People: Introduction to Understanding Social Problems & How to Help,3
HDFS 101S,"""Helping People:"" Introduction to Understanding Social Problems & How to Help",3
HDFS 108N,Art and Science of Human Flourishing,3
HDFS 129,Introduction to Human Development and Family Studies,3
HDFS 129S,Introduction to Human Development and Family Studies,3
HDFS 175N,Introduction to Youth Development and Arts-based Social Justice,3
HDFS 229,Infant and Child Development,3
HDFS 229H,Infant and Child Development,3
HDFS 239,Adolescent Development,3
HDFS 249N,Adult Development and Aging,3
HDFS 254N,Reading Our Lives: Understanding Diversity and Human Development through Memoirs,3
HDFS 258N,Introduction to Child Maltreatment and Advocacy Studies,3
HDFS 287W,Intercultural Community-Building,3
HDFS 287Y,Intercultural Community-Building,3
HDFS 345,CONTEMPORARY URBAN ISSUES AND SOCIAL JUSTICE FRAMEWORKS,3
HHD 200N,Addiction Science to Society,3
HHD 245N,"Health, humanity, and longevity: Conversations with elders",3
HHD 497I,Intergenerational Communication,3
HHUM 220N,"Ethics, Society, and Science Fiction",3
HIST 114N,Historical Perspectives on HealthCare Innovations,3
HIST 116H,Family and Sex Roles in Modern History,3
HIST 116N,Family and Gender Roles in Modern History,3
HIST 120N,History of Modern Europe since 1789,3
HIST 142N,History of Communism,3
HIST 143N,History of Fascism and Nazism,3
HIST 145N,The Holocaust and Human Rights,3
HIST 151N,Technology and Society in American History,3
HIST 203N,"History of Monsters, Aliens & the Supernatural",3
HIST 238N,Society and Culture in Palestine/Israel,3
HIST 402N,Russian Economic History,3
HM 101,Exploring the Global Hospitality Industry,3
HM 210N,The Impact of Culture and Customs in Global Hospitality Environments,3
